Date;Type_route;id_route;id_naryad;id_part;id_car;id_stop;time_arr;time_dep;count_flights;move_time;to_depot
20.01.2023;48 Трамваи;48;9;2;5030 (тм);Лахтинский разлив;20.01.2023 19:42:00;20.01.2023 19:46:00;2,00;135;Нет
20.01.2023;48 Трамваи;48;9;2;5030 (тм);Лахтинский разлив;20.01.2023 21:10:00;20.01.2023 21:17:00;1,00;91;Нет
20.01.2023;48 Трамваи;48;10;1;5206 (тм);Лахтинский разлив;20.01.2023 6:36:00;20.01.2023 6:41:00;2,00;;Да
20.01.2023;48 Трамваи;48;10;1;5206 (тм);Лахтинский разлив;20.01.2023 8:12:00;20.01.2023 8:24:00;2,00;103;Нет
20.01.2023;48 Трамваи;48;10;1;5206 (тм);Лахтинский разлив;20.01.2023 10:08:00;20.01.2023 10:24:00;2,00;120;Нет
20.01.2023;48 Трамваи;48;10;1;5206 (тм);Лахтинский разлив;20.01.2023 11:52:00;20.01.2023 12:10:00;;106;Да
20.01.2023;48 Трамваи;48;10;2;5206 (тм);Лахтинский разлив;20.01.2023 16:40:00;20.01.2023 16:59:00;1,00;;Да
20.01.2023;48 Трамваи;48;10;2;5206 (тм);Лахтинский разлив;20.01.2023 19:10:00;20.01.2023 19:36:00;2,00;157;Нет
20.01.2023;48 Трамваи;48;10;2;5206 (тм);Лахтинский разлив;20.01.2023 21:01:00;20.01.2023 21:09:00;2,00;93;Нет
20.01.2023;48 Трамваи;48;10;2;5206 (тм);Лахтинский разлив;20.01.2023 22:34:00;20.01.2023 22:40:00;2,00;91;Нет
20.01.2023;48 Трамваи;48;10;2;5206 (тм);Лахтинский разлив;21.01.2023 0:05:00;21.01.2023 0:12:00;;92;Да
20.01.2023;48 Трамваи;48;11;1;5036 (тм);Лахтинский разлив;20.01.2023 6:42:00;20.01.2023 6:50:00;2,00;;Да
20.01.2023;48 Трамваи;48;11;1;5036 (тм);Лахтинский разлив;20.01.2023 8:21:00;20.01.2023 8:32:00;2,00;102;Нет
20.01.2023;48 Трамваи;48;11;1;5036 (тм);Лахтинский разлив;20.01.2023 10:09:00;20.01.2023 10:30:00;2,00;118;Нет
20.01.2023;48 Трамваи;48;11;1;5036 (тм);Лахтинский разлив;20.01.2023 11:59:00;20.01.2023 12:10:00;2,00;100;Нет
20.01.2023;48 Трамваи;48;11;1;5036 (тм);Лахтинский разлив;20.01.2023 13:44:00;20.01.2023 14:02:00;;112;Нет
20.01.2023;48 Трамваи;48;11;2;5036 (тм);Лахтинский разлив;20.01.2023 13:44:00;20.01.2023 14:02:00;2,00;;Нет
20.01.2023;48 Трамваи;48;11;2;5036 (тм);Лахтинский разлив;20.01.2023 15:38:00;20.01.2023 15:49:00;2,00;107;Нет
20.01.2023;48 Трамваи;48;11;2;5036 (тм);Лахтинский разлив;20.01.2023 17:24:00;20.01.2023 17:45:00;2,00;116;Нет
20.01.2023;48 Трамваи;48;11;2;5036 (тм);Лахтинский разлив;20.01.2023 19:43:00;20.01.2023 19:52:00;2,00;127;Нет
20.01.2023;48 Трамваи;48;11;2;5036 (тм);Лахтинский разлив;20.01.2023 21:13:00;20.01.2023 21:22:00;;90;Да
20.01.2023;48 Трамваи;48;12;1;5132 (тм);Лахтинский разлив;20.01.2023 6:54:00;20.01.2023 6:59:00;2,00;;Да
20.01.2023;48 Трамваи;48;12;1;5132 (тм);Лахтинский разлив;20.01.2023 8:30:00;20.01.2023 8:42:00;2,00;103;Нет
20.01.2023;48 Трамваи;48;12;1;5132 (тм);Лахтинский разлив;20.01.2023 10:14:00;20.01.2023 10:34:00;2,00;112;Нет
20.01.2023;48 Трамваи;48;12;1;5132 (тм);Лахтинский разлив;20.01.2023 12:10:00;20.01.2023 12:27:00;2,00;113;Нет
20.01.2023;48 Трамваи;48;12;1;5132 (тм);Лахтинский разлив;20.01.2023 14:03:00;20.01.2023 14:15:00;;108;Нет
20.01.2023;48 Трамваи;48;12;2;5132 (тм);Лахтинский разлив;20.01.2023 14:03:00;20.01.2023 14:15:00;2,00;;Нет
20.01.2023;48 Трамваи;48;12;2;5132 (тм);Лахтинский разлив;20.01.2023 15:51:00;20.01.2023 16:02:00;2,00;107;Нет
20.01.2023;48 Трамваи;48;12;2;5132 (тм);Лахтинский разлив;20.01.2023 17:38:00;20.01.2023 17:58:00;2,00;116;Нет
20.01.2023;48 Трамваи;48;12;2;5132 (тм);Лахтинский разлив;20.01.2023 19:53:00;20.01.2023 20:04:00;2,00;126;Нет
20.01.2023;48 Трамваи;48;12;2;5132 (тм);Лахтинский разлив;20.01.2023 21:28:00;20.01.2023 21:34:00;;90;Да
20.01.2023;48 Трамваи;48;13;1;5098 (тм);Лахтинский разлив;20.01.2023 7:04:00;20.01.2023 7:13:00;2,00;;Да
20.01.2023;48 Трамваи;48;13;1;5098 (тм);Лахтинский разлив;20.01.2023 8:50:00;20.01.2023 9:00:00;2,00;107;Нет
20.01.2023;48 Трамваи;48;13;1;5098 (тм);Лахтинский разлив;20.01.2023 10:32:00;20.01.2023 10:53:00;2,00;113;Нет
20.01.2023;48 Трамваи;48;13;1;5098 (тм);Лахтинский разлив;20.01.2023 12:27:00;20.01.2023 12:41:00;2,00;108;Нет
20.01.2023;48 Трамваи;48;13;1;5098 (тм);Лахтинский разлив;20.01.2023 14:17:00;20.01.2023 14:29:00;;108;Нет
20.01.2023;48 Трамваи;48;13;2;5098 (тм);Лахтинский разлив;20.01.2023 14:17:00;20.01.2023 14:29:00;2,00;;Нет
20.01.2023;48 Трамваи;48;13;2;5098 (тм);Лахтинский разлив;20.01.2023 16:05:00;20.01.2023 16:20:00;2,00;111;Нет
20.01.2023;48 Трамваи;48;13;2;5098 (тм);Лахтинский разлив;20.01.2023 18:02:00;20.01.2023 18:16:00;2,00;116;Нет
20.01.2023;48 Трамваи;48;13;2;5098 (тм);Лахтинский разлив;20.01.2023 19:56:00;20.01.2023 20:15:00;1,00;119;Нет
20.01.2023;48 Трамваи;48;6;2;5113 (тм);Лахтинский разлив;20.01.2023 18:06:00;20.01.2023 18:23:00;;67;Нет
20.01.2023;48 Трамваи;48;6;2;5113 (тм);Лахтинский разлив;20.01.2023 19:00:00;20.01.2023 19:08:00;2,00;45;Нет
20.01.2023;48 Трамваи;48;6;2;5113 (тм);Лахтинский разлив;20.01.2023 20:38:00;20.01.2023 21:04:00;;116;Нет
20.01.2023;48 Трамваи;48;6;2;5113 (тм);Лахтинский разлив;20.01.2023 21:41:00;20.01.2023 21:59:00;2,00;55;Нет
20.01.2023;48 Трамваи;48;6;2;5113 (тм);Лахтинский разлив;20.01.2023 23:24:00;20.01.2023 23:30:00;2,00;91;Нет
20.01.2023;48 Трамваи;48;6;2;5113 (тм);Лахтинский разлив;21.01.2023 0:55:00;21.01.2023 1:01:00;;91;Да
20.01.2023;48 Трамваи;48;1;2;5004 (тм);Лахтинский разлив;20.01.2023 17:04:00;20.01.2023 17:24:00;2,00;;Да
20.01.2023;48 Трамваи;48;1;2;5004 (тм);Лахтинский разлив;20.01.2023 19:16:00;20.01.2023 19:28:00;2,00;124;Нет
20.01.2023;48 Трамваи;48;1;2;5004 (тм);Лахтинский разлив;20.01.2023 20:52:00;20.01.2023 20:57:00;2,00;89;Нет
20.01.2023;48 Трамваи;48;1;2;5004 (тм);Лахтинский разлив;20.01.2023 22:14:00;20.01.2023 22:19:00;2,00;82;Нет
20.01.2023;48 Трамваи;48;1;2;5004 (тм);Лахтинский разлив;20.01.2023 23:44:00;20.01.2023 23:53:00;1,00;94;Нет
20.01.2023;48 Трамваи;48;6;1;5119 (тм);Лахтинский разлив;20.01.2023 5:32:00;20.01.2023 5:49:00;;;Нет
20.01.2023;48 Трамваи;48;6;1;5113 (тм);Лахтинский разлив;20.01.2023 7:00:00;20.01.2023 7:06:00;;45;Нет
20.01.2023;48 Трамваи;48;6;1;5113 (тм);Лахтинский разлив;20.01.2023 7:40:00;20.01.2023 7:52:00;2,00;46;Нет
20.01.2023;48 Трамваи;48;6;1;5113 (тм);Лахтинский разлив;20.01.2023 9:35:00;20.01.2023 9:44:00;2,00;112;Нет
20.01.2023;48 Трамваи;48;6;1;5113 (тм);Лахтинский разлив;20.01.2023 11:18:00;20.01.2023 11:37:00;1,00;113;Нет
21.01.2023;48 Трамваи;48;1;1;5132 (тм);Лахтинский разлив;21.01.2023 6:00:00;21.01.2023 6:05:00;2,00;;Да
21.01.2023;48 Трамваи;48;1;1;5132 (тм);Лахтинский разлив;21.01.2023 7:29:00;21.01.2023 7:34:00;2,00;89;Нет
21.01.2023;48 Трамваи;48;1;1;5132 (тм);Лахтинский разлив;21.01.2023 8:58:00;21.01.2023 9:10:00;2,00;96;Нет
21.01.2023;48 Трамваи;48;1;1;5132 (тм);Лахтинский разлив;21.01.2023 10:38:00;21.01.2023 10:55:00;2,00;105;Нет
21.01.2023;48 Трамваи;48;1;1;5132 (тм);Лахтинский разлив;21.01.2023 12:23:00;21.01.2023 12:40:00;2,00;105;Нет
21.01.2023;48 Трамваи;48;1;1;5132 (тм);Лахтинский разлив;21.01.2023 14:12:00;21.01.2023 14:27:00;;107;Нет
21.01.2023;48 Трамваи;48;1;2;5132 (тм);Лахтинский разлив;21.01.2023 14:12:00;21.01.2023 14:27:00;2,00;;Нет
21.01.2023;48 Трамваи;48;1;2;5132 (тм);Лахтинский разлив;21.01.2023 15:59:00;21.01.2023 16:12:00;2,00;105;Нет
21.01.2023;48 Трамваи;48;1;2;5132 (тм);Лахтинский разлив;21.01.2023 17:44:00;21.01.2023 17:59:00;2,00;107;Нет
21.01.2023;48 Трамваи;48;1;2;5132 (тм);Лахтинский разлив;21.01.2023 19:30:00;21.01.2023 19:46:00;2,00;107;Нет
21.01.2023;48 Трамваи;48;1;2;5132 (тм);Лахтинский разлив;21.01.2023 21:15:00;21.01.2023 21:28:00;;102;Да
21.01.2023;48 Трамваи;48;2;1;5098 (тм);Лахтинский разлив;21.01.2023 6:22:00;21.01.2023 6:27:00;2,00;;Да
21.01.2023;48 Трамваи;48;2;1;5098 (тм);Лахтинский разлив;21.01.2023 7:51:00;21.01.2023 7:56:00;2,00;89;Нет
21.01.2023;48 Трамваи;48;2;1;5098 (тм);Лахтинский разлив;21.01.2023 9:21:00;21.01.2023 9:41:00;2,00;105;Нет
21.01.2023;48 Трамваи;48;2;1;5098 (тм);Лахтинский разлив;21.01.2023 11:09:00;21.01.2023 11:25:00;2,00;104;Нет
21.01.2023;48 Трамваи;48;2;1;5098 (тм);Лахтинский разлив;21.01.2023 12:55:00;21.01.2023 13:09:00;2,00;104;Нет
21.01.2023;48 Трамваи;48;2;1;5098 (тм);Лахтинский разлив;21.01.2023 14:41:00;;;;Нет
21.01.2023;48 Трамваи;48;2;2;5098 (тм);Лахтинский разлив;21.01.2023 14:41:00;21.01.2023 14:53:00;2,00;;Нет
21.01.2023;48 Трамваи;48;2;2;5098 (тм);Лахтинский разлив;21.01.2023 16:27:00;21.01.2023 16:38:00;2,00;105;Нет
21.01.2023;48 Трамваи;48;2;2;5098 (тм);Лахтинский разлив;21.01.2023 18:10:00;21.01.2023 18:25:00;2,00;107;Нет
21.01.2023;48 Трамваи;48;2;2;5098 (тм);Лахтинский разлив;21.01.2023 19:55:00;21.01.2023 20:10:00;2,00;105;Нет
21.01.2023;48 Трамваи;48;2;2;5098 (тм);Лахтинский разлив;21.01.2023 21:36:00;21.01.2023 21:52:00;;102;Да
21.01.2023;48 Трамваи;48;3;1;5030 (тм);Лахтинский разлив;21.01.2023 6:44:00;21.01.2023 6:49:00;2,00;;Да
21.01.2023;48 Трамваи;48;3;1;5030 (тм);Лахтинский разлив;21.01.2023 8:13:00;21.01.2023 8:18:00;2,00;89;Нет
21.01.2023;48 Трамваи;48;3;1;5030 (тм);Лахтинский разлив;21.01.2023 9:46:00;21.01.2023 9:59:00;2,00;101;Нет
21.01.2023;48 Трамваи;48;3;1;5030 (тм);Лахтинский разлив;21.01.2023 11:27:00;21.01.2023 11:40:00;2,00;101;Нет
21.01.2023;48 Трамваи;48;3;1;5030 (тм);Лахтинский разлив;21.01.2023 13:11:00;21.01.2023 13:23:00;;103;Нет
21.01.2023;48 Трамваи;48;3;2;5030 (тм);Лахтинский разлив;21.01.2023 13:11:00;21.01.2023 13:23:00;2,00;;Нет
21.01.2023;48 Трамваи;48;3;2;5030 (тм);Лахтинский разлив;21.01.2023 14:55:00;21.01.2023 15:07:00;2,00;104;Нет
21.01.2023;48 Трамваи;48;3;2;5030 (тм);Лахтинский разлив;21.01.2023 16:39:00;21.01.2023 16:51:00;2,00;104;Нет
21.01.2023;48 Трамваи;48;3;2;5030 (тм);Лахтинский разлив;21.01.2023 18:23:00;21.01.2023 18:38:00;2,00;107;Нет
21.01.2023;48 Трамваи;48;3;2;5030 (тм);Лахтинский разлив;21.01.2023 20:07:00;21.01.2023 20:22:00;1,00;104;Нет
21.01.2023;48 Трамваи;48;4;1;5004 (тм);Лахтинский разлив;21.01.2023 7:06:00;21.01.2023 7:11:00;2,00;;Да
21.01.2023;48 Трамваи;48;4;1;5004 (тм);Лахтинский разлив;21.01.2023 8:35:00;21.01.2023 8:40:00;2,00;89;Нет
21.01.2023;48 Трамваи;48;4;1;5004 (тм);Лахтинский разлив;21.01.2023 10:07:00;21.01.2023 10:27:00;2,00;107;Нет
21.01.2023;48 Трамваи;48;4;1;5004 (тм);Лахтинский разлив;21.01.2023 11:55:00;21.01.2023 12:10:00;2,00;103;Нет
21.01.2023;48 Трамваи;48;4;1;5004 (тм);Лахтинский разлив;21.01.2023 13:42:00;21.01.2023 13:49:00;2,00;99;Нет
21.01.2023;48 Трамваи;48;4;1;5004 (тм);Лахтинский разлив;21.01.2023 15:21:00;21.01.2023 15:33:00;;104;Нет
21.01.2023;48 Трамваи;48;4;2;5004 (тм);Лахтинский разлив;21.01.2023 15:21:00;21.01.2023 15:33:00;2,00;;Нет
21.01.2023;48 Трамваи;48;4;2;5004 (тм);Лахтинский разлив;21.01.2023 17:05:00;21.01.2023 17:19:00;2,00;106;Нет
21.01.2023;48 Трамваи;48;4;2;5004 (тм);Лахтинский разлив;21.01.2023 18:51:00;21.01.2023 19:06:00;2,00;107;Нет
21.01.2023;48 Трамваи;48;4;2;5004 (тм);Лахтинский разлив;21.01.2023 20:34:00;21.01.2023 20:52:00;2,00;106;Нет
21.01.2023;48 Трамваи;48;4;2;5004 (тм);Лахтинский разлив;21.01.2023 22:17:00;21.01.2023 22:27:00;2,00;95;Нет
21.01.2023;48 Трамваи;48;4;2;5004 (тм);Лахтинский разлив;21.01.2023 23:51:00;21.01.2023 23:56:00;;89;Да
21.01.2023;48 Трамваи;48;5;1;5069 (тм);Лахтинский разлив;21.01.2023 8:46:00;21.01.2023 8:55:00;2,00;;Да
21.01.2023;48 Трамваи;48;5;1;5069 (тм);Лахтинский разлив;21.01.2023 10:24:00;21.01.2023 10:41:00;2,00;106;Нет
21.01.2023;48 Трамваи;48;5;1;5069 (тм);Лахтинский разлив;21.01.2023 12:14:00;21.01.2023 12:25:00;2,00;104;Нет
21.01.2023;48 Трамваи;48;5;1;5069 (тм);Лахтинский разлив;21.01.2023 13:57:00;21.01.2023 14:14:00;2,00;109;Нет
21.01.2023;48 Трамваи;48;5;1;5069 (тм);Лахтинский разлив;21.01.2023 15:46:00;21.01.2023 15:59:00;;105;Нет
21.01.2023;48 Трамваи;48;5;2;5069 (тм);Лахтинский разлив;21.01.2023 15:46:00;21.01.2023 15:59:00;2,00;;Нет
21.01.2023;48 Трамваи;48;5;2;5069 (тм);Лахтинский разлив;21.01.2023 17:31:00;21.01.2023 17:46:00;2,00;107;Нет
21.01.2023;48 Трамваи;48;5;2;5069 (тм);Лахтинский разлив;21.01.2023 19:18:00;21.01.2023 19:33:00;2,00;107;Нет
21.01.2023;48 Трамваи;48;5;2;5069 (тм);Лахтинский разлив;21.01.2023 21:01:00;21.01.2023 21:16:00;2,00;103;Нет
21.01.2023;48 Трамваи;48;5;2;5069 (тм);Лахтинский разлив;21.01.2023 22:40:00;21.01.2023 22:49:00;2,00;93;Нет
21.01.2023;48 Трамваи;48;5;2;5069 (тм);Лахтинский разлив;22.01.2023 0:13:00;22.01.2023 0:18:00;;89;Да
21.01.2023;48 Трамваи;48;6;1;5097 (тм);Лахтинский разлив;21.01.2023 9:09:00;21.01.2023 9:25:00;2,00;;Да
21.01.2023;48 Трамваи;48;6;1;5097 (тм);Лахтинский разлив;21.01.2023 10:53:00;21.01.2023 11:10:00;2,00;105;Нет
21.01.2023;48 Трамваи;48;6;1;5097 (тм);Лахтинский разлив;21.01.2023 12:40:00;21.01.2023 12:55:00;2,00;105;Нет
21.01.2023;48 Трамваи;48;6;1;5097 (тм);Лахтинский разлив;21.01.2023 14:27:00;21.01.2023 14:40:00;2,00;105;Нет
21.01.2023;48 Трамваи;48;6;1;5097 (тм);Лахтинский разлив;21.01.2023 16:12:00;21.01.2023 16:25:00;;105;Нет
21.01.2023;48 Трамваи;48;6;2;5097 (тм);Лахтинский разлив;21.01.2023 16:12:00;21.01.2023 16:25:00;2,00;;Нет
21.01.2023;48 Трамваи;48;6;2;5097 (тм);Лахтинский разлив;21.01.2023 17:57:00;21.01.2023 18:12:00;2,00;107;Нет
21.01.2023;48 Трамваи;48;6;2;5097 (тм);Лахтинский разлив;21.01.2023 19:42:00;21.01.2023 19:58:00;2,00;106;Нет
21.01.2023;48 Трамваи;48;6;2;5097 (тм);Лахтинский разлив;21.01.2023 21:25:00;21.01.2023 21:40:00;2,00;102;Нет
21.01.2023;48 Трамваи;48;6;2;5097 (тм);Лахтинский разлив;21.01.2023 23:04:00;21.01.2023 23:11:00;2,00;91;Нет
21.01.2023;48 Трамваи;48;6;2;5097 (тм);Лахтинский разлив;22.01.2023 0:35:00;22.01.2023 0:40:00;;89;Да
21.01.2023;48 Трамваи;48;7;1;5016 (тм);Лахтинский разлив;21.01.2023 9:55:00;21.01.2023 10:12:00;2,00;;Да
21.01.2023;48 Трамваи;48;7;1;5016 (тм);Лахтинский разлив;21.01.2023 11:40:00;21.01.2023 11:55:00;2,00;103;Нет
21.01.2023;48 Трамваи;48;7;1;5016 (тм);Лахтинский разлив;21.01.2023 13:27:00;21.01.2023 13:36:00;2,00;101;Нет
21.01.2023;48 Трамваи;48;7;1;5016 (тм);Лахтинский разлив;21.01.2023 15:08:00;21.01.2023 15:20:00;2,00;104;Нет
21.01.2023;48 Трамваи;48;7;1;5016 (тм);Лахтинский разлив;21.01.2023 16:52:00;21.01.2023 17:05:00;;105;Нет
21.01.2023;48 Трамваи;48;7;2;5016 (тм);Лахтинский разлив;21.01.2023 16:52:00;21.01.2023 17:05:00;2,00;;Нет
21.01.2023;48 Трамваи;48;7;2;5016 (тм);Лахтинский разлив;21.01.2023 18:37:00;21.01.2023 18:51:00;2,00;106;Нет
21.01.2023;48 Трамваи;48;7;2;5016 (тм);Лахтинский разлив;21.01.2023 20:19:00;21.01.2023 20:34:00;2,00;103;Нет
21.01.2023;48 Трамваи;48;7;2;5016 (тм);Лахтинский разлив;21.01.2023 21:59:00;21.01.2023 22:04:00;2,00;90;Нет
21.01.2023;48 Трамваи;48;7;2;5016 (тм);Лахтинский разлив;21.01.2023 23:28:00;21.01.2023 23:33:00;2,00;89;Нет
21.01.2023;48 Трамваи;48;7;2;5016 (тм);Лахтинский разлив;22.01.2023 0:57:00;22.01.2023 1:02:00;;89;Да
21.01.2023;48 Трамваи;48;8;2;5073 (тм);Лахтинский разлив;21.01.2023 13:48:00;21.01.2023 14:01:00;2,00;;Да
21.01.2023;48 Трамваи;48;8;2;5073 (тм);Лахтинский разлив;21.01.2023 15:35:00;21.01.2023 15:46:00;2,00;105;Нет
21.01.2023;48 Трамваи;48;8;2;5073 (тм);Лахтинский разлив;21.01.2023 17:17:00;21.01.2023 17:33:00;2,00;107;Нет
21.01.2023;48 Трамваи;48;8;2;5073 (тм);Лахтинский разлив;21.01.2023 19:04:00;21.01.2023 19:20:00;2,00;107;Нет
21.01.2023;48 Трамваи;48;8;2;5073 (тм);Лахтинский разлив;21.01.2023 20:50:00;21.01.2023 21:04:00;;104;Да
22.01.2023;48 Трамваи;48;1;1;5016 (тм);Лахтинский разлив;22.01.2023 6:00:00;22.01.2023 6:05:00;2,00;;Да
22.01.2023;48 Трамваи;48;1;1;5016 (тм);Лахтинский разлив;22.01.2023 7:29:00;22.01.2023 7:34:00;2,00;89;Нет
22.01.2023;48 Трамваи;48;1;1;5016 (тм);Лахтинский разлив;22.01.2023 8:58:00;22.01.2023 9:10:00;2,00;96;Нет
22.01.2023;48 Трамваи;48;1;1;5016 (тм);Лахтинский разлив;22.01.2023 10:38:00;22.01.2023 10:55:00;2,00;105;Нет
22.01.2023;48 Трамваи;48;1;1;5016 (тм);Лахтинский разлив;22.01.2023 12:23:00;22.01.2023 12:40:00;2,00;105;Нет
22.01.2023;48 Трамваи;48;1;1;5016 (тм);Лахтинский разлив;22.01.2023 14:12:00;22.01.2023 14:27:00;;107;Нет
22.01.2023;48 Трамваи;48;1;2;5016 (тм);Лахтинский разлив;22.01.2023 14:12:00;22.01.2023 14:27:00;2,00;;Нет
22.01.2023;48 Трамваи;48;1;2;5016 (тм);Лахтинский разлив;22.01.2023 15:59:00;22.01.2023 16:12:00;2,00;105;Нет
22.01.2023;48 Трамваи;48;1;2;5016 (тм);Лахтинский разлив;22.01.2023 17:44:00;22.01.2023 17:59:00;2,00;107;Нет
22.01.2023;48 Трамваи;48;1;2;5016 (тм);Лахтинский разлив;22.01.2023 19:30:00;22.01.2023 19:46:00;2,00;107;Нет
22.01.2023;48 Трамваи;48;1;2;5016 (тм);Лахтинский разлив;22.01.2023 21:13:00;22.01.2023 21:28:00;;102;Да
22.01.2023;48 Трамваи;48;2;1;5008 (тм);Лахтинский разлив;22.01.2023 6:22:00;22.01.2023 6:27:00;2,00;;Да
22.01.2023;48 Трамваи;48;2;1;5008 (тм);Лахтинский разлив;22.01.2023 7:51:00;22.01.2023 7:56:00;2,00;89;Нет
22.01.2023;48 Трамваи;48;2;1;5008 (тм);Лахтинский разлив;22.01.2023 9:21:00;22.01.2023 9:41:00;2,00;105;Нет
22.01.2023;48 Трамваи;48;2;1;5008 (тм);Лахтинский разлив;22.01.2023 11:04:00;22.01.2023 11:25:00;2,00;104;Нет
22.01.2023;48 Трамваи;48;2;1;5008 (тм);Лахтинский разлив;22.01.2023 12:55:00;22.01.2023 13:09:00;2,00;104;Нет
22.01.2023;48 Трамваи;48;2;1;5008 (тм);Лахтинский разлив;22.01.2023 14:41:00;22.01.2023 14:53:00;;104;Нет
22.01.2023;48 Трамваи;48;2;2;5008 (тм);Лахтинский разлив;22.01.2023 14:41:00;22.01.2023 14:53:00;2,00;;Нет
22.01.2023;48 Трамваи;48;2;2;5008 (тм);Лахтинский разлив;22.01.2023 16:25:00;22.01.2023 16:38:00;2,00;105;Нет
22.01.2023;48 Трамваи;48;2;2;5008 (тм);Лахтинский разлив;22.01.2023 18:10:00;22.01.2023 18:25:00;2,00;107;Нет
22.01.2023;48 Трамваи;48;2;2;5008 (тм);Лахтинский разлив;22.01.2023 19:56:00;22.01.2023 20:10:00;1,00;105;Нет
22.01.2023;48 Трамваи;48;3;1;5129 (тм);Лахтинский разлив;22.01.2023 6:44:00;22.01.2023 6:49:00;2,00;;Да
22.01.2023;48 Трамваи;48;3;1;5129 (тм);Лахтинский разлив;22.01.2023 8:12:00;22.01.2023 8:18:00;2,00;89;Нет
22.01.2023;48 Трамваи;48;3;1;5129 (тм);Лахтинский разлив;22.01.2023 9:38:00;22.01.2023 9:59:00;2,00;101;Нет
22.01.2023;48 Трамваи;48;3;1;5129 (тм);Лахтинский разлив;22.01.2023 11:26:00;22.01.2023 11:40:00;2,00;101;Нет
22.01.2023;48 Трамваи;48;3;1;5129 (тм);Лахтинский разлив;22.01.2023 13:11:00;22.01.2023 13:23:00;;103;Нет
22.01.2023;48 Трамваи;48;3;2;5129 (тм);Лахтинский разлив;22.01.2023 13:11:00;22.01.2023 13:23:00;2,00;;Нет
22.01.2023;48 Трамваи;48;3;2;5129 (тм);Лахтинский разлив;22.01.2023 14:55:00;22.01.2023 15:07:00;2,00;104;Нет
22.01.2023;48 Трамваи;48;3;2;5129 (тм);Лахтинский разлив;22.01.2023 16:36:00;22.01.2023 16:51:00;2,00;104;Нет
22.01.2023;48 Трамваи;48;3;2;5129 (тм);Лахтинский разлив;22.01.2023 18:20:00;22.01.2023 18:38:00;2,00;107;Нет
22.01.2023;48 Трамваи;48;3;2;5129 (тм);Лахтинский разлив;22.01.2023 20:07:00;22.01.2023 20:22:00;1,00;104;Нет
22.01.2023;48 Трамваи;48;4;1;5097 (тм);Лахтинский разлив;22.01.2023 7:06:00;22.01.2023 7:11:00;2,00;;Да
22.01.2023;48 Трамваи;48;4;1;5097 (тм);Лахтинский разлив;22.01.2023 8:35:00;22.01.2023 8:40:00;2,00;89;Нет
22.01.2023;48 Трамваи;48;4;1;5097 (тм);Лахтинский разлив;22.01.2023 10:08:00;22.01.2023 10:27:00;2,00;107;Нет
22.01.2023;48 Трамваи;48;4;1;5097 (тм);Лахтинский разлив;22.01.2023 11:55:00;22.01.2023 12:10:00;2,00;103;Нет
22.01.2023;48 Трамваи;48;4;1;5097 (тм);Лахтинский разлив;22.01.2023 13:42:00;22.01.2023 13:49:00;2,00;99;Нет
22.01.2023;48 Трамваи;48;4;1;5097 (тм);Лахтинский разлив;22.01.2023 15:21:00;22.01.2023 15:33:00;;104;Нет
22.01.2023;48 Трамваи;48;4;2;5097 (тм);Лахтинский разлив;22.01.2023 15:21:00;22.01.2023 15:33:00;2,00;;Нет
22.01.2023;48 Трамваи;48;4;2;5097 (тм);Лахтинский разлив;22.01.2023 17:05:00;22.01.2023 17:19:00;2,00;106;Нет
22.01.2023;48 Трамваи;48;4;2;5097 (тм);Лахтинский разлив;22.01.2023 18:47:00;22.01.2023 19:06:00;2,00;107;Нет
22.01.2023;48 Трамваи;48;4;2;5097 (тм);Лахтинский разлив;22.01.2023 20:34:00;22.01.2023 20:52:00;1,00;106;Нет
22.01.2023;48 Трамваи;48;5;1;5098 (тм);Лахтинский разлив;22.01.2023 8:48:00;22.01.2023 8:55:00;2,00;;Да
22.01.2023;48 Трамваи;48;5;1;5098 (тм);Лахтинский разлив;22.01.2023 10:22:00;22.01.2023 10:41:00;2,00;106;Нет
22.01.2023;48 Трамваи;48;5;1;5098 (тм);Лахтинский разлив;22.01.2023 12:09:00;22.01.2023 12:25:00;2,00;104;Нет
22.01.2023;48 Трамваи;48;5;1;5098 (тм);Лахтинский разлив;22.01.2023 13:54:00;22.01.2023 14:14:00;2,00;109;Нет
22.01.2023;48 Трамваи;48;5;1;5098 (тм);Лахтинский разлив;22.01.2023 15:46:00;22.01.2023 15:59:00;;105;Нет
22.01.2023;48 Трамваи;48;5;2;5098 (тм);Лахтинский разлив;22.01.2023 15:46:00;22.01.2023 15:59:00;2,00;;Нет
22.01.2023;48 Трамваи;48;5;2;5098 (тм);Лахтинский разлив;22.01.2023 17:28:00;22.01.2023 17:46:00;2,00;107;Нет
22.01.2023;48 Трамваи;48;5;2;5098 (тм);Лахтинский разлив;22.01.2023 19:18:00;22.01.2023 19:33:00;2,00;107;Нет
22.01.2023;48 Трамваи;48;5;2;5098 (тм);Лахтинский разлив;22.01.2023 21:01:00;22.01.2023 21:16:00;;103;Нет
22.01.2023;48 Трамваи;48;5;2;5098 (тм);Лахтинский разлив;22.01.2023 21:52:00;22.01.2023 22:00:00;;44;Да
22.01.2023;48 Трамваи;48;6;1;5132 (тм);Лахтинский разлив;22.01.2023 9:09:00;22.01.2023 9:25:00;2,00;;Да
